diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Rollin with sweet seeds,Black Jack CBD®,Sweet Seeds,475 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,",11.63,10,1,,13.02
Mephisto Run,Double Grape,Mephisto Genetics,200 watt,"Botanicare,Bloom City Organics,",True,Manual,"Soil Grow Medium,",,"LST,",,12,1,,0.83
Spring Fling,Sweet Cheese XL Auto,Sweet Seeds,400 watt,"Dr. Earth,Botanicare,Fish Head Farms,Aurora Innovations (Roots Organics),Xtreme Gardening,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",314.96,12,2,,4.2
FastBuds Girl Scout Cookies Organic Soil,Girl Scout Cookies Auto,Fast Buds,600 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,,12,,,8.82
FastBuds Blackberry Organic Soil,Blackberry Auto,Fast Buds,600 watt,,True,Manual,"Soil Grow Medium,",,,,11,,,
True Blue OG By Mendel Genetics,True Blue OG,Custom Breeder & Strain,600 watt,"Foop Organic Biosciences,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,15,1,,9.02
OG KUSH FASTBUDS SS1,OG Kush Auto,Fast Buds,,"Emerald Harvest,",True,Manual,"Universoil 22L Grow Medium,",Paper Towel,"Flushing,LST,Defoliation,",Custom,13,3,9.74,10.81
Wstogsh,West Coast O.G. Auto,Fast Buds,,"Fox Farm,",True,Manual,,,"Defoliation,",,9,,,11.29
CLSnwwww,Californian Snow Auto,Fast Buds,,"Fox Farm,",True,Manual,,,,Custom,9,,,11.29
LSD Please,LSD-25 Auto,Fast Buds,150 watt,"Real Growers,",True,Hydroponics,"Soil Grow Medium,",Paper Towel,,7.38,9,1,0.12,
Stealth,White Widow Auto,Green House Seed Co.,150 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,",0.86,12,2,,
Inzane In The Membrane,Inzane In The Membrane,ETHOS Genetics,200 watt,,True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,,,10,1,,2.5
Holly Winter 2022 grow,Sugar Breath,Humboldt Seed Organization,300 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,FIMing,Defoliation,Topping,",Custom,13,,1.94,
When WeedSeedExpress & Mars Hydro Unite!,Gelato autoflowering seeds,Weedseedsexpress,300 watt,"Plant Success (Plant Revolution),Ecothrive,",True,Manual,"BioBizz All Mix Grow Medium,BioBizz Worm Castings Grow Medium,",Directly In Substrate,"HST,LST,Defoliation,",3.23,12,1,5.68,35.27
Strawnana/Tangie/cheese,Tangie Auto,Fast Buds,,"Green House Feeding,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",,"LST,Led suplement,HST,Defoliation,",,11,1,,0.6
The favorites,Purple Urkle Feminized,Canuk Seeds,400 watt,"Supernatural Brand,",True,Manual,"Growneer 2-In-1 48""X36""X72"",PRO MIX Grow Medium,",Paper Towel,,9.84,14,1,3.25,11.75
Radishes & Summer Savory,Raphanus sativus 'Daikon Red',Custom Breeder & Strain,,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",,7,,,
AutoFeb,Northern Lights Automatic,White Label,135 watt,"BioBizz,Canna,",True,Manual,"Biobizz Light Mix Grow Medium,",Directly In Substrate,"crimping,Topping,Defoliation,",,10,,0.68,
CBDCrack,CBD Auto 1:1 (CBD Crack),Fast Buds,135 watt,"BioBizz,Canna,",True,Manual,"biobizz light mix Grow Medium,",,"FIMing,Topping,LST,",,6,,0.86,
my budds,unknown,Custom Breeder & Strain,"LED / 300W Custom,",,True,Manual,"Soil Grow Medium,",,,Custom,11,3,,
Mars Hydro Lemon Jack,Super lemon jack,Custom Breeder & Strain,650 watt,"Elite 91 Ideal Plant Nutrients,Green Buzz Nutrients,Plant Success (Plant Revolution),Superthrive,Fox Farm,",True,Manual,"Soil Grow Medium,",Other,"Flushing.,Defoliation,",19.69,21,1,,4.3
Gelato - Fast Buds,Gelato Auto,Fast Buds,480 watt,"House & Garden,BIOCANNA,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"SoG,",1076.39,7,4,,
Viparspectra P2000,Bochi Auto,Caucasian Seeds,"LED / 200W P2000,","General Hydroponics (GHE),",True,Manual,,Paper Towel,"Defoliation,",21.53,13,1,7.76,23.99
WeddingCake Auto DWC,Wedding Cake Auto-Coastal Mary Seedbank,Custom Breeder & Strain,550 watt,"General Hydroponics (GHE),Botanicare,True Plant Science (TPS),Humboldts Secret,Real Growers,",True,Hydroponics,"Expanded Clay Grow Medium,",,"LST,Defoliation,ScrOG,",,14,1,16.4,0.04
Little cup experiment!!!,G14 Auto,Fast Buds,400 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,",16.15,7,1,,
Cream caramel,Cream caramel,Custom Breeder & Strain,8000 watt,"Advanced Nutrients,Terpinator,",True,Drip,"Mineral Wool Grow Medium,",,"Topping,LST,Pinching,ScrOG,Defoliation,",645.83,15,100,,
Super lemon haze,Super Lemon Haze,Green House Seed Co.,1600 watt,"Shogun,",True,Manual,"Coco Coir Grow Medium,",,"Pinch tops,Flush,",10.76,12,1,,14
Lilac Diesel,Lilac Diesel Bx2 Autoflower,ETHOS Genetics,1000 watt,"FloraFlex,Botanicare,",True,Aeroponics,"Expanded Clay Grow Medium,",,"Topping,Defoliation,",1076.39,12,1,,13.4
Runtz Auto,Runtz Auto,Zamnesia Seeds,480 watt,,True,Manual,"Vermiculite Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"LST,",,10,,,
Wedding Cake Perpetual,CRG Pharma - Wedding Cake,Custom Breeder & Strain,"LED / 0W SF1000D,","General Hydroponics (GHE),Grotek,Plant Success (Plant Revolution),",True,Manual,,,"Topping,",,8,1,,
Green Poison @ Nirvana,Green Crack,Nirvana,1100 watt,"Advanced Nutrients,Hesi,Growth Technology,Advanced Hydroponics of Holland,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,HST,Defoliation,ScrOG,",25.83,8,12,40.57,47.62
Autos-PineappleXpress Gorilla Zkittles,S.A.G pineapple ex,Custom Breeder & Strain,,"Bio Diesel Nutrients,",True,Manual,"Coco Coir Grow Medium,Coco chips Grow Medium,",Other,"LST,Defoliation,",Custom,12,1,10.79,50
Gorilla Zkittlez Viparspectra,Gorilla Zkittlez,Barney'S Farm,240 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,1.08,10,,,
Gorilla Glue Viparspectra!,Gorilla Glue,Zamnesia Seeds,240 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Other,,5.38,14,2,,3.35
Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,700 watt,"Plant Success (Plant Revolution),Humboldts Secret,Advanced Nutrients,",,Manual,,Directly In Substrate,"LST,Defoliation,",82.02,12,1,5.75,12
dark devil experience #3,Dark Devil Auto®,Sweet Seeds,,,True,,,,,,7,,0.49,
Purple punch auto,Purple Punch Auto,Fast Buds,100 watt,"Gaia Green,Advanced Nutrients,",True,Manual,"Gorilla Grow Tent GGT 2x4,Soil Grow Medium,",Paper Towel,"Defoliation,LST,",26.25,12,3,11.5,34.57
Primer cultivo con Led,White Gorilla,BSF Seeds,300 watt,"Boom Nutrients,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,Main-Lining,",,18,,,
4 Death Bubba & 2 Blueberry OG 2x4,Death bubba,Custom Breeder & Strain,100 watt,"Gaia Green,General Hydroponics (GHE),Oregon’s Only (Nectar for the Gods),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm Casting Grow Medium,Seafood compost Grow Medium,",,,,17,,,
Marmalade NFT,Marmalade by lady sativa,Custom Breeder & Strain,1260 watt,"Canna,Shogun,",True,Hydroponics,"Mineral Wool Grow Medium,",,"ScrOG,LST,Defoliation,",164.04,11,8,,
Blueberry headband from bag seed,Blueberry headband,Custom Breeder & Strain,140 watt,,True,Manual,"Soil Grow Medium,",,,9.84,17,1,,2
(MD) *Moby-D BSF*,Moby-D,BSF Seeds,,,True,,,,"Topping,",,22,,,
Purplelemonade Auto 2022,Purple Lemonade Auto,Fast Buds,600 watt,,True,Manual,"HID / 400W 400W HPS Grow Bulb,Soil Grow Medium,",Paper Towel,"Ponytailed,LST,",4,11,2,2.19,
RQS O.G. Kush : OGanja !,O.G. Kush,Royal Queen Seeds,200 watt,"Platinium Hydroponics,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Peat Pellet,"Topping,transplant,Defoliation,LST,Lollipopping,",6.46,16,3,3.21,21.38
CRG Wedding Cake,CRG wedding Cake,Custom Breeder & Strain,,"Gaia Green,General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,,,13,,,
Strawberry Pie,Strawberry Pie Auto,Fast Buds,"LED / 200W SF-2000,LED / 200W SF-2000,","General Hydroponics (GHE),Botanicare,NPK Industries,",True,Drip,"AC Infinity Cloudlab 632D Advance Grow Tent 3x2 (36"" X 24"" X 60""),Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"Topping,LST,Main-Lining,Defoliation,",,FLOWERING,,,
Mephisto Sour Crack Coco & Jacks 321,Sour Crack,Mephisto Genetics,2000 watt,"J.R. Peters, Inc.,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,ScrOG,Defoliation,",9.8,10,2,,55
Gorilla #3,Royal Gorilla Automatic,Royal Queen Seeds,300 watt,"BioBizz,Atami,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1,1.52,
Gorilla #1,Royal Gorilla Automatic,Royal Queen Seeds,300 watt,"BioBizz,Atami,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1,1.41,
Hulkberry Haze Fem + Super Skunk Fem,Hulkberry,Royal Queen Seeds,470 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,,"Perlite Grow Medium,Soil Grow Medium,Other Grow Medium,",,"Defoliation,FIMing,",6.46,18,1,2.19,2.19
O.G. Kush Auto,O.G. Kush Autoflower,Seedstockers,100 watt,"Jungle indabox,Advanced Hydroponics of Holland,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",3.88,14,1,2.02,12.52
RUNTZ Cali geneticz,Runtz,Custom Breeder & Strain,100 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",6.89,9,1,,2.47
Auto Green Devil,Auto Green Devil,Seeds Mafia,,"Top Crop,PLAGRON.,Plant Success (Plant Revolution),",True,Manual,"Top Crop Heavy Mix Grow Medium,",Glass Of Water,,,3,,,
BSF OUTSIDE CONTEST DIARY,Gorilla Banana,BSF Seeds,,,True,,,,,,11,2,,15.87
Blue Dream #6,Blue Dream Auto,Fast Buds,,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",,13,,,
BSF CONTEST DIARY,Blueberry Fem,BSF Seeds,600 watt,"Advanced Nutrients,",,,,,,,11,8,,88.19
Viparspectra p2000 honey peach cbd auto,Honey Peach Auto CBD®,Sweet Seeds,200 watt,,True,Manual,,Paper Towel,,Mammoth Tents,10,,,
Tropical Chamilion,Chemdog Millionaire Guava,Garden Of Green,"LED / 40W Custom,","Hesi,",True,Manual,,Paper Towel,"Topping,LST,HST,Defoliation,",,18,1,1.41,
#Buddha Calamity Jane,Calamity Jane,Buddha Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,,,8,,,
#Buddha White Dwarf,White Dwarf,Buddha Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,,,8,,,
Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,480 watt,"Dutch Science Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,",,12,1,,2.2
420FastBuds Auto Grow,Wedding Glue Auto,Fast Buds,480 watt,"General Hydroponics (GHE),Oregon’s Only (Nectar for the Gods),Remo Nutrients,House & Garden,FloraFlex,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",29.53,7,2,6,6
Jack Herer CropKings Auto,Jack Herer Auto,Crop King Seeds,"LED / 300W Mars TSL 2000,","Remo Nutrients,",,,,Paper Towel,"Leaf tucking,LST,Defoliation,",8,12,3,,
1st indoor grow,Lemon Pie Auto,Fast Buds,150 watt,"PLAGRON.,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",,11,50,,11.15
Blueberry Cookies auto Viparspectra,Blueberry Cookies Auto,Original Sensible Seeds,240 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,5.38,12,1,,5.08
Orange Diesel auto Viparspectra,Orange Diesel Auto,Original Sensible Seeds,240 watt,,,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,,5.38,12,1,,4.09
GDP from ILGM #1,Grand Daddy Purple,ILGM,300 watt,"General Hydroponics (GHE),Bloom City Organics,",True,Manual,"CoolGrows GT 36x36x72,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,ScrOG,",177.17,14,2,5.86,
Auto Big Bang Viparspectra,Auto Big Bang,Divine Seeds,240 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,5.38,12,1,,3.95
Gorilla girl fast Viparspectra,Gorilla Girl F1 Fast Version,Sweet Seeds,240 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,5.38,18,9,,8.99
Purple lemonade,Purple Lemonade Auto,Fast Buds,200 watt,"Hesi,Buddhas Tree,Shogun,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,Just tying some branches down,LST,",,8,2,7.94,
First Grow Ever,Sour Chelumbian,Norstar Genetics,100 watt,"Nature's Living Soil,",True,Manual,"Soil Grow Medium,Nature’s Organic Living Soul Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",,18,1,,
Mephisto - White Crack - DWC,White Crack,Mephisto Genetics,260 watt,"Advanced Nutrients,Plant Success (Plant Revolution),Botanicare,",True,Hydroponics,"Gorilla Grow Tent GGT Lite 2x4,Expanded Clay Grow Medium,",Paper Towel,"Defoliation,",26.25,13,1,,10.27
PCG Cookies x Watermelon Zkittlez,PCG Cookies x Watermelon Zkittlez,Purple City Genetics,410 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Topping,",15.5,22,1,1.52,5.4
Dr Grinspoon ( The Old Genetik ),Dr. Grinspoon,Barney'S Farm,410 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,",15.5,21,1,2.15,8.99
Hippie Therapy CBD ( Exotic Seeds ),Hippie Therapy CBD,Exotic Seed,410 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,,15.5,23,1,1.59,6.07
BLUE DREAM FB.,Blue Dream Auto,Fast Buds,250 watt,"Advanced Nutrients,BioBizz,T-REX,FloraFlex,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"LST,Defoliation,",,11,,,
Blueberry X Jack Herer,blueberry x jack herer,Custom Breeder & Strain,400 watt,,True,Manual,"Soil Grow Medium,",,,314.96,12,1,,1.5
Seedsman Cream & Cheese CBD / THC 1:1,Cream and Cheese CBD 1:1,Seedsman,300 watt,"BioBizz,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,HST,Defoliation,LST,",10.76,15,3,,31.75
Royal Gorilla (Grow 31),Royal Gorilla,Royal Queen Seeds,128 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"ScrOG,Topping,LST,Defoliation,",3.88,16,1,5.64,30.51
StrawNanetta - B&B feat. MarsHydro,Strawberry Banana Auto,Fast Buds,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,5.38,8,1,0.53,3.53
Watermelon Auto + Fat Banana Auto,Watermelon Automatic,Royal Queen Seeds,300 watt,"Canna,Advanced Nutrients,",True,Manual,"ecothrive organics Grow Medium,compost soil Grow Medium,",Directly In Substrate,"Defoliation,",,11,1,2.65,
#Buddha Syrup,Syrup,Buddha Seeds,1000 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,8,,,
#Buddha Magnum,Magnum,Buddha Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,,,8,,,
Dutch Passion- Auto Glueberry O.G,Auto Glueberry O.G.,Dutch Passion,650 watt,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",,17,1,,3.7
Monster Mash auto,Monster Mash,Exotic Seed,240 watt,"Canna,",True,Hydroponics,,Directly In Substrate,,1076.39,4,1,,19.4
White Widow Auto,White Widow AutoFlowering,Growers Choice Seeds,150 watt,"General Hydroponics (GHE),Bloom City Organics,",True,Manual,"CoolGrows GT 48x48x80,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,,16,13,1,12.45,56.65
Nana Glue Run,Square One Genetics Nana Glue,Custom Breeder & Strain,"LED / 200W SF-2000,","Real Growers,Botanicare,BuildASoil,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",19.69,14,1,2.75,
Yeti F2 Organic Led Grow,Yeti F2,Custom Breeder & Strain,330 watt,,True,Manual,"Soil Grow Medium,",,,,11,1,,
DP A COP with XS2000,Auto Critical Orange Punch,Dutch Passion,240 watt,,True,Manual,"Great Lakes Water Only Soil Grow Medium,",Peat Pellet,"LST,",13.12,14,1,5.13,27.8
PC controlled Grow BB2,Bruce Banner #3,Original Sensible Seeds,205 watt,"Canna,BioBizz,Platinium Hydroponics,Hesi,General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"FIMing,HST,ScrOG,",Custom,15,,,1.06
Red Hot Cookies,Red Hot Cookies,Sweet Seeds,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,",7.75,13,1,2.98,
Purple Kush Auto first grow,Purple Kush,ILGM,250 watt,"Fox Farm,Real Growers,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",Custom,15,2,,
Me vs wifey fastbuds auto run,Blueberry Auto,Fast Buds,300 watt,"BioBizz,Vitalink,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"LST,HST,Topping,Defoliation,FIMing,SoG,ScrOG,",,9,3,,6
AMS/Mars Hydro blueberry420,Blueberry 420 Auto,Amsterdam Marijuana Seeds AMS,100 watt,"RQS Organic Nutrients,",True,,"Soil Grow Medium,",Directly In Substrate,,8.4,9,1,0.88,3.44
#1 viparspectra- critical 2.0 XL auto,Critical 2.0 XL Auto,Garden Of Green,240 watt,"Top Crop,Aptus,No Mercy Supply,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",,5,,,
#6 viparspectra AK420 auto zamnesia seed,AK-420 Automatic,Zamnesia Seeds,240 watt,"Top Crop,Aptus,No Mercy Supply,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,",10.76,11,1,1.59,1.59
100W Mini Tent - Ethos OG Kush Auto,OG Kush RBx Autoflower,ETHOS Genetics,100 watt,"Canna,BIOCANNA,",True,Manual,"Canna Terra Professional Grow Medium,",Peat Pellet,"LST,Topping,Defoliation,",Custom,10,,,
Strawberry Banana Balcony growing,Strawberry Banana Auto,Fast Buds,,"Advanced Nutrients,Intense Nutrients,",True,Manual,"Soil Grow Medium,",,,,12,1,0.63,
First time bed,Sunset Sherbert x Kush Mints #11,Seed Junky Genetics,500 watt,,True,Drip,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"LST,",15.5,11,16,,
Mainline Monster Gelato+Ayahuasca Purple,Monster Gelato,Monster Genetics,,"Greenleaf Nutrients,",True,Manual,,,"Main-Lining,Defoliation,",Custom,FLOWERING,,,
Tester for Fox genetic DD auto,Fox genetic dirty Diana auto,Custom Breeder & Strain,"LED / 200W P2000,","Fish Head Farms,Real Growers,",True,Manual,"CoolGrows GT 24x24x55,Soil Grow Medium,",Paper Towel,,21.53,8,1,,
SOUL OG,soul og,Custom Breeder & Strain,220 watt,,True,Manual,"Soil Grow Medium,",,"Defoliation,LST,Topping,FIMing,",,16,1,,
Double Grape Slurricane Auto #1,Double Grape Slurricane Auto,Custom Breeder & Strain,100 watt,"Lotus Nutrients,General Hydroponics (GHE),Fish Head Farms,South Cascade Organics,",True,Hydroponics,,Glass Of Water,"LST,HST,",Custom,13,1,,
Haze Berry Auto RQS,Haze Berry Automatic,Royal Queen Seeds,"LED / 1000W Custom,","BioBizz,PLAGRON.,",True,Manual,"Soil Grow Medium,",,"LST,",,11,,,
Girl Scout Cookie,Girl Scout Cookies,Growers Choice Seeds,250 watt,"Fox Farm,General Hydroponics (GHE),Down To Earth,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,Topping,",26.25,22,2,12,
Do-Si-Dos OG,Do-Si-Dos OG,Original Sensible Seeds,200 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",,18,1,,
Diary of a Madman,Auto Chocolate Cream,00seeds,400 watt,"Dynomyco,NPK Industries,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Worm castings Grow Medium,Salt River soil ( local ) Grow Medium,Miracle Grow Organic Grow Medium,Rain Science grow bags Grow Medium,",Peat Pellet,"Nothing special just custom mixed soil,",Custom,10,1,1.5,
Space Jam Lebron,Lebron Haze,BSF Seeds,240 watt,"Canna,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"HST,Defoliation,LST,",430.56,16,1,4.9,19.4
Icebrr - Frozen Gorilla Punch,IceBrr's Frozen Gorilla Punch,Custom Breeder & Strain,640 watt,"Mills Nutrients,Canna,",True,Aeroponics,"air Grow Medium,",,"LST,Defoliation,",10.76,9,5,25.96,25.96
Strawberry cough,Strawberry Cough,Growers Choice Seeds,300 watt,"Dr. Earth,Down To Earth,",True,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,SoG,",52.49,15,1,,3
NLAuto#2. SLHAuto#2,Northern Light Automatic,Royal Queen Seeds,500 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,Main-Lining,LST,",10.76,13,1,4.37,28.22
Wedding Cheesecake By Fastbuds,Wedding Cheesecake Auto,Fast Buds,350 watt,"Lotus Nutrients,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,12,1,,9.5
Mimosa Cake By Fastbuds,Mimosa Cake Auto,Fast Buds,350 watt,"Lotus Nutrients,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,12,1,,10.93
Gnome grow,Sweet Gelato Auto®,Sweet Seeds,480 watt,"Future Harvest,Advanced Nutrients,Gaia Green,",True,Manual,"Other Grow Medium,Peat moss Grow Medium,",Paper Towel,"Topping,LST,HST,Defoliation,",26.25,14,1,,1.16
Bubbleponics - Sour Apple Auto,Sour Apple Autoflower,Humboldt Seed Company,200 watt,"J.R. Peters, Inc.,House & Garden,Botanicare,",True,Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"Defoliation,ScrOG,",10.4,15,2,12.8,
Banana Blaze,Auto Banana Blaze,Dutch Passion,100 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Altro Grow Medium,",Paper Towel,"Topping,LST,",861.11,12,1,1.23,2.47
Planet of the Grapes - ETHOS Genetics,Planet Of The Grapes,ETHOS Genetics,436 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"Defoliation,Cropping,Pinching,Topping,HST,LST,",25,14,5,,14.9
Fastbuds Blueberry,Blueberry Auto,Fast Buds,1350 watt,"Shogun,",True,Hydroponics,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Expanded Clay Grow Medium,Coco Coir Grow Medium,",Peat Pellet,"Defoliation,Topping,",1,18,4,,1
Fizzy Grows Again! LSD Auto x 3,LSD,ILGM,240 watt,"Real Growers,Bloom City Organics,Technaflora,Fish Head Farms,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",29.53,11,1,,9.95
@Buddha Red Dwarf,Red Dwarf,Buddha Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,,,9,,,
Auto Northern Lights first grow,Northern Light Automatic,Royal Queen Seeds,100 watt,"BioBizz,Canna,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,HST,Defoliation,",3.88,10,1,,0.88
