diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Automatic Acid,Auto Acid,Paradise Seeds,1212 watt,"Green Buzz Nutrients,",True,Manual,,,,10.76,12,2,,13.19
Automatic Jack,Auto Jack,Paradise Seeds,400 watt,"Green Buzz Nutrients,",,,,,,10.76,12,1,,12.24
Automatic Red Gorilla XL,Red Gorilla Girl XL Auto,Sweet Seeds,800 watt,"Green Buzz Nutrients,",True,Manual,,,,10.76,12,2,,8.54
Re-Veg Monstercrop Test (Diary #4),French Macaron,T.H.Seeds,600 watt,"Remo Nutrients,Advanced Nutrients,Grotek,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,Topping,",538.19,17,1,7.3,19.4
Amnesia Punch,Amnesia Haze x Purple Punch,Ripper Seeds,150 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,LST,",3.88,16,1,,
Alaskan purple auto,Alaskan Purple Auto,Seedsman,95 watt,"Dyna-Gro,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,",Paper Towel,"LST,",13.12,11,1,,2
Ethereal (berryfreak lineage),Ethereal,Custom Breeder & Strain,300 watt,"CX-Horticulture,Lotus Nutrients,Mammoth Microbes,",True,Manual,"CoolGrows GT 48x24x60,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"HST,LST,Topping,Defoliation,ScrOG,",9.84,16,1,,7
Auto FastB,CBD Auto 20:1,Fast Buds,"LED / 615W ZEUS 600W PRO 2.9,LED / 615W ZEUS 600W PRO 2.9,","Atami,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,FLOWERING,,,
FruitBerry Auto - Troy Farms Seeds,FruitBerry Auto - Troy Farms Seeds,Custom Breeder & Strain,,"Real Growers,True Plant Science (TPS),Terpinator,Advanced Nutrients,Fox Farm,",True,Manual,"Soil Grow Medium,",,"LST,HST,",,17,2,,2.43
Runtz auto > ViparSpectra P4000 400W,Runtz XL Auto,Sweet Seeds,400 watt,"BioBizz,Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,15.5,10,2,3.08,14.82
Lemon Kix > ViparSpectra P4000 400W,Auto Lemon Kix (Auto Lemon Zkittle),Dutch Passion,400 watt,"BioBizz,RQS Organic Nutrients,Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,15.5,11,1,2.36,14.82
First Photo Run: Glookies,Glookies,Barney'S Farm,200 watt,"Dynomyco,Real Growers,Botanicare,Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",16.4,13,1,2.12,
Orange Bubblegum Autoflower,Orange Bubblegum,Twisted Tree Autoflowers,95 watt,"Bloom City Organics,Lotus Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",8,13,1,2.59,
White Widow X Unit Farm UF2000,White Widow,White Label,100 watt,"BIOCANNA,Canna,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,",1.72,13,1,2.96,
First Grow! Fast Buds Xmas Babies,Six Shooter Auto,Fast Buds,280 watt,"True Plant Science (TPS),General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",8,14,2,,4.9
"7 juicy girls, 1 tent (60x60) <3",Marmalate Early Version,Delicious Seeds,150 watt,"Atami,BioBizz,",True,Manual,"Soil Grow Medium,",Other,"Topping,LST,HST,Defoliation,",,11,1,,
GSC The Cali LIne,Girl Scout Cookies Auto,Garden Of Green,600 watt,"General Hydroponics (GHE),Xtreme Gardening,Down To Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,FIMing,",32.81,12,1,,0.81
Medicgrow Fold8 4*4 raised bed,O.G. Kush,Seedstockers,760 watt,,True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",,10,2,10.05,
Fast again xxxxxxx,Gorilla Cookies Auto,Fast Buds,,,True,Manual,,,,,11,1,,
Sweet Seeds Gorilla Girl XL Auto,Gorilla Girl XL Auto,Sweet Seeds,1250 watt,,True,Manual,,Directly In Substrate,"Topping,Defoliation,",,9,,,
Blueberry Auto - ViparSpectra XS1000/PEV,Blueberry Auto,Pev Seeds,100 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,,9,1,0.99,3.74
California Snow Fast Buds ️,Californian Snow Auto,Fast Buds,95 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",3.77,10,1,1.81,
Dark Devil Auto - Purple,Dark Devil Auto®,Sweet Seeds,"LED / 100W SF-1000,","Blue Planet Nutrients,General Hydroponics (GHE),Botanicare,Fish Head Farms,Real Growers,",True,Manual,"CoolGrows GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",6.56,11,1,1.23,1.59
Northern lights auto,Auto Northern Lights,00seeds,80 watt,,True,,"Perlite Grow Medium,Soil Grow Medium,",,"FIMing,Defoliation,",,10,3,,19.4
Zkittlez,Zkittlez Auto,Fast Buds,400 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,",,11,1,4.23,
Auto Creeper,Auto Creeper,Super Sativa Seed Club,250 watt,"Advanced Nutrients,General Hydroponics (GHE),Botanicare,Top Crop,",True,Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,",,11,1,6.7,31.75
Auto Big Cheese - ViparSpectra XS1000,Auto Big Cheese,Seeds Mafia,100 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,,9,1,,4.34
Auto Elephant - ViparSpectra XS1000,Auto Elephant,Super Sativa Seed Club,100 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,,8,1,1.2,4.02
First Grow! Orange Sherbet Auto,Orange Sherbet Auto,Fast Buds,280 watt,"True Plant Science (TPS),General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",8,14,2,,4.62
smelled like lemon,lemon,Custom Breeder & Strain,100 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"HST,Main-Lining,FIMing,Defoliation,",10.76,12,1,1.48,8.82
ThaiOG,Thai Neville OG Zkittles,Connoisseur Genetics,245 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,,21.53,17,1,,
"NL,Green crack, sunset vibes",Green Crack Auto,Seedsman,620 watt,"Advanced Nutrients,Fish Head Farms,",True,Manual,"HP pro mix with mycos Grow Medium,",,"Main-Lining,Topping,Defoliation,LST,",131.23,11,3,,
Love this game,Royal Gorilla,Royal Queen Seeds,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Topping,Defoliation,ScrOG,LST,",10.76,10,9,11.04,11.04
OCHOPINTRE,Ochopintre Auto,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",True,Manual,"GORILLA SOIL COCO PX SUPER MIX Grow Medium,",Glass Of Water,"Defoliation,LST,",6.46,12,1,13.58,57.85
"King Gelato, Northern Light, Silverback",King Gelato,Custom Breeder & Strain,"LED / 150W Mars TS 1000,LED / 150W Mars TS 1000,","Dutch Science Nutrients,",True,,"Soil Grow Medium,",,,,FLOWERING,,,
Northern Lights Auto by Canuk Seeds,Northern Lights Autoflowering,Canuk Seeds,120 watt,"Gaia Green,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"LST,ScrOG,Topping,Defoliation,",13.12,13,1,2.5,2.55
Vera Lynn: Noob Gelato Indoor Auto,Auto Gelato,Quebec Cannabis Seeds QCS,2000 watt,"PRO-MIX,PlantiMatter,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",22.97,14,2,2.96,
Blue Cream Cheese and Haze XL Autos,Auto Blue Cream Cheese Fem,I49 Seed Bank,300 watt,"Technaflora,",True,Hydroponics,"Gorilla Grow Tent GGT Lite 2x4,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"ScrOG,",,12,1,,
Super lemon haze hydro farm,Super Lemon Haze,Green House Seed Co.,600 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",,,,16,,,
Early green house voluntary,Cookie cake,Custom Breeder & Strain,,"Coast of Maine,",True,Manual,"Fox Farms Happy Frog Grow Medium,",,,,7,,,
Joe's Citrus Grove,Tangerine Cookies,Custom Breeder & Strain,300 watt,"BioBizz,Earth Juice,Fish Head Farms,URB Natural,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"HST,Defoliation,",7.1,11,1,2.5,2.5
Girl Scout Spider Farmer,Anesia Scout Cookies,Anesia Seeds,480 watt,"General Hydroponics (GHE),",True,Manual,"Gorilla Soil Grow Medium,GrowGrow Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",10.76,17,1,8.64,18.7
Test Spider Farmers SE5000 Upgrade,Franco's Lemon Cheese,Green House Seed Co.,480 watt,"General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",5.38,15,1,,10.93
Seedsman Alaskan Purple Auto,Alaskan Purple Auto,Seedsman,310 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,HST,",9.84,12,1,2.5,
Seedsman GelatO.G,Gelat.OG Auto,Seedsman,310 watt,"Gaia Green,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",,12,,2.5,
Esqueje Dinamed CBD plus 1 generación,Dinamed CBD Plus,Dinafem,,,True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,humus Grow Medium,",,,,8,1,4.3,14.39
[Timelapse] Solomatic RQS - Hydro,Solomatic CBD,Royal Queen Seeds,90 watt,"PLAGRON.,General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"Defoliation,ScrOG,",6.46,10,1,2.32,8.64
FastBuds Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,480 watt,"Gaia Green,",True,Manual,"Living Soil Grow Medium,",Glass Of Water,"LST,HST,Topping,Defoliation,",26.25,7,3,,3
FAST BUDS TESTER,Forbidden Runtz Auto,Fast Buds,200 watt,"Advanced Nutrients,Gold Label,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",Mammoth Tents,12,1,,2.05
QCS Auto Gelato,Auto Gelato,Quebec Cannabis Seeds QCS,150 watt,"Diablo Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,",13.12,11,1,2.5,2.5
RSO OIL,Bio,Custom Breeder & Strain,,,True,,,,,,29,1,,2.12
My First Grow!,Thunderclap,Custom Breeder & Strain,600 watt,"Lotus Nutrients,",True,Hydroponics,,,"Topping,FIMing,Defoliation,",18,11,2,1.4,7
First grow ever: Seedsman Gelat Og,Gelat.OG,Seedsman,100 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,HST,Defoliation,",6.56,16,1,,
2210. Fast Buds Testers,FBT2210,Fast Buds,400 watt,"Cultured Biologix,Green House Feeding,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"Defoliation,",52.49,12,1,0.95,0.95
Larry Bird Kush,Larry Bird Kush,Zamnesia Seeds,300 watt,"Advanced Nutrients,",True,Manual,"Plagron lightmix Grow Medium,",Paper Towel,"LST,",322.92,15,1,,14.82
Cherry OG,Cherry OG,Emerald Triangle Seeds,300 watt,"Advanced Nutrients,",True,Manual,"Plagron lightmix Grow Medium,",Paper Towel,"12-12 From Seed,LST,",7,15,2,,14.82
Kali China ACE Seeds-Terra Preta Soil,Kali China,ACE Seeds,150 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,",,11,2,,
Growing a mystery seed!!! (Excited!!),Mystery strain,Custom Breeder & Strain,635 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",6.56,19,1,,0.5
BlackBerry fastbud,Blackberry Auto,Fast Buds,500 watt,,True,Manual,,,,8.61,10,1,,6.7
Auto Insanity #4 by WeedSeedExpress,Bruce Banner autoflowering seeds,Weedseedsexpress,140 watt,"Plant Success (Plant Revolution),Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,Worm Castings Grow Medium,",Directly In Substrate,"LST,HST,Transplantation,Defoliation,",10.76,14,2,17.57,35.27
Auto insanity #3 by Seedsman,Alaskan Diesel Auto,Seedsman,"LED / 240W (×2) Custom,LED / 240W (×2) Custom,","Plant Success (Plant Revolution),Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,Worm Castings Grow Medium,",Directly In Substrate,"LST,Defoliation,HST,",,FLOWERING,,,
Peacemaker,Speedy Boom Auto,Kannabia Seed Company,100 watt,"PLAGRON.,BioBizz,Bio Tabs,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,12-12 From Seed,",,13,1,0.72,3.77
Dr Pink CBD 2:1 auto,NeedseedsBR - Dr Pink CBD,Custom Breeder & Strain,80 watt,,True,Manual,,,"LST,Defoliation,",,10,,,
Quebeccannabisseeds.. Lemon og,Lemon OG Kush,Quebec Cannabis Seeds QCS,,,True,Manual,"Soil Grow Medium,",Directly In Substrate,,,FLOWERING,,,
FastBuds Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,660 watt,"Fish Head Farms,Dutchpro USA,GreenGro,Earth Juice,",True,Manual,"Gorilla Grow Tent GGT 4x8,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",16,9,2,12.03,40.18
Critical RQS x12 SCROG,Critical,Royal Queen Seeds,300 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",,"ScrOG,",9.69,7,12,,
First grow,Amnesia Auto,Seedsman,1000 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,,172.21,12,1,,0.55
Red Passion - B&B ft. MarsHydro,Red Hot Cookies,Sweet Seeds,300 watt,"PLAGRON.,RQS Organic Nutrients,Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"Topping,Defoliation,",5.38,16,1,,8.82
Jack Herer phlizon 630w foldable,Jack Herer,Seedsman,630 watt,"Canna,Professor's Nutrients,Nutrifield,",True,,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,SoG,LST,",172.22,12,35,,110.62
Strawberry Cough (no training),Strawberry Cough,Dutch Passion,600 watt,"Fox Farm,",True,Manual,"Coco Coir Grow Medium,",,,,17,1,,1
Somali Ghost Train regular,Somali Ghost Train,Rare Dankness,150 watt,"BIOCANNA,Canna,Growth Technology,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,Topping,SoG,",3.77,20,9,5.64,22.12
01/2022 T1 CBD,T1 (Old Country Hemp Co),Custom Breeder & Strain,240 watt,,True,Drip,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",,,8,12,2,4.52,
Grape ape feminized,Grape Ape feminized seeds,Weedseedsexpress,"LED / 310W Mars TSW 2000,","Element Nutrients,Humboldts Secret,",True,Manual,"Mircle grow potting soil Grow Medium,",Peat Pellet,"Defoliation,",,FLOWERING,,,
No Idea - Say Cheese!,Cheese,Custom Breeder & Strain,150 watt,"BioBizz,Plant Success (Plant Revolution),",True,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,ScrOG,",6.89,17,2,,15.87
First Grow,Bubba Kush feminized seeds,Weedseedsexpress,39 watt,"Lotus Nutrients,",True,Manual,"Soil Grow Medium,",,"12-12 From Seed,Defoliation,",16,12,3,1.48,1.48
Sensi Seeds Auto Skunk 1st grow,Skunk #1 Automatic,Sensi Seeds,100 watt,"General Hydroponics (GHE),",True,Manual,"growmix Grow Medium,",Paper Towel,,3.88,10,2,,2.82
Anesia seeds//mars hydro//fabric pot,Auto Nova OG,Anesia Seeds,150 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Guano rqs Grow Medium,RQS ORGANIC NUTRIENTS Grow Medium,",Glass Of Water,"HST,LST,Defoliation,",,14,1,6.28,
Acapulco Gold Auto,Acapulco Gold,Sonoma Seeds,"LED / 200W SF-2000,","Gaia Green,",True,Manual,,,"Defoliation,LST,",9.84,13,2,,0.18
Barney's Farm Biscotti Mintz (coco) x2,Biscotti Mintz,Barney'S Farm,650 watt,"Green Buzz Nutrients,Fish Head Farms,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,ScrOG,",9.84,15,2,8.99,
Zkittlez OG Auto,Zkittlez OG Auto,Barney'S Farm,,,True,,"Soil Grow Medium,",,"LST,Defoliation,",Custom,13,1,,14.11
Barneys Farms Biscotti Mintz (soil),Biscotti Mintz,Barney'S Farm,650 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,ScrOG,",4.92,15,1,2.96,
Northern Lights Auto (Old Vision Seed),Northern Lights Auto,Vision Seeds,100 watt,"BIOCANNA,",True,Manual,"Gold Label - Special mix light Grow Medium,",Paper Towel,"Defoliation,LST,ScrOG,",4.09,11,1,1.09,
Indoor 2022,Lima Haze,Gea Seeds,250 watt,"Cannaboom,",True,Manual,,Paper Towel,,,14,2,,1.38
GELATO AUTO x PURPLE PUNCH FAST BUDS,Gelato Auto,Fast Buds,300 watt,"Down To Earth,Nature's Living Soil,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Topping,ScrOG,SoG,",,9,,,
DINAFEM Blue Critical,Blue Critical Auto,Dinafem,240 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",,"LST,",32.29,10,1,,14
First Barneys,Mimosa x Orange Punch,Barney'S Farm,380 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"Main-Lining,Topping,LST,HST,Defoliation,",10.76,17,1,3.17,3.17
Zamnesia Auto Showroom,Runtz Auto,Zamnesia Seeds,615 watt,"Advanced Nutrients,",True,Manual,"BioBizz Lightmix Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"Topping,Defoliation,",15.5,12,1,2.29,21.16
Auto pablo escobar,Auto Pablo Escobar,Divine Seeds,600 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",15.5,13,1,5.22,21.98
legend of shiva,Shiva Skunk,Sensi Seeds,"LED / 800W Mars II 1600,LED / 800W Mars II 1600,",,True,Manual,"Mineral Wool Grow Medium,",Rockwool Cube,"12-12 From Seed,",Custom,FLOWERING,,,
Essential Fire #3,smiling tiger Essential Fire,Custom Breeder & Strain,"LED / 800W Mars II 1600,LED / 800W Mars II 1600,","NPK Industries,Growth Technology,",True,Manual,"Mineral Wool Grow Medium,",,"12-12 From Seed,",Custom,FLOWERING,,,
Choc. Thai pev seeds,Thay Chocolate 2019,Pev Seeds,800 watt,"Growth Technology,J.R. Peters, Inc.,",True,Manual,"Mineral Wool Grow Medium,",,"12-12 From Seed,",6.56,18,1,,11.75
Oaxaca Sativa,smiling tiger Oxacan,Custom Breeder & Strain,800 watt,"Growth Technology,Fox Farm,",True,Manual,"Mineral Wool Grow Medium,",,"12-12 From Seed,",6.56,19,1,,16.05
Top Gun - Atlas Seeds Pringles Can Grow,Top Gun,Atlas Seed,,"Greenleaf Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,13.12,9,1,,0.25
Kong sisters,Gorilla Banana,BSF Seeds,100 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,Lollipop,ScrOG,LST,HST,Topping,",9.69,20,1,1.34,
Silver fire,Silver Fire,Sensi Seeds,570 watt,,True,Manual,"Soil Grow Medium,",,"LST,",10.76,9,1,3.7,
Northern Lights Auto,Northern Lights Auto,Crop King Seeds,230 watt,"Dr. Earth,Espoma,",True,Manual,"AC Infinity Cloudlab 632 Advance Grow Tent 36” X 20” X 62”,Coco Coir Grow Medium,Perlite Grow Medium,Worm Castings Grow Medium,",Paper Towel,"LST,",,10,,3.35,
Tatanka pure CBD,Tatanka Pure CBD,Royal Queen Seeds,"LED / 310W Mars TSW 2000,LED / 310W Mars TSW 2000,","Platinium Hydroponics,",True,Manual,,,"Main-Lining,Defoliation,",,FLOWERING,,,
TROPICANA COOKIES AUTO (FBT2211),Tropicana Cookies Auto,Fast Buds,360 watt,"PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"Topping,Cropping,LST,Defoliation,",10.76,10,1,2.27,16.4
Amnesia haze farm,Amnesia Haze,Amsterdam Genetics,600 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Directly In Substrate,,16.15,17,7,,
"Critical, OG Kush farm",OG Kush,Zamnesia Seeds,600 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",Rockwool Cube,"Topping,Defoliation,",32.29,12,11,,
Hyperberry,Hyperberry,Custom Breeder & Strain,260 watt,,True,Manual,"AC Infinity Cloudlab 632D Advance Grow Tent 3x2 (36"" X 24"" X 60""),Soil Grow Medium,",,,19.69,8,1,,4
Oyzi Goes USA 2 Clones / Mixed strains,Cookies Gelato,Royal Queen Seeds,1200 watt,"Gen1:11,",True,Hydroponics,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,"Topping,Defoliation,",10.76,15,4,21.02,
FAST BUD//MARS HYDRO//FABRIC POT,Purple Punch Auto,Fast Buds,300 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"HST,Defoliation,",,12,1,3.1,
AMS//MARS HYDRO//FABRIC POT,Pineapple Express auto,Amsterdam Marijuana Seeds AMS,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"HST,Defoliation,",,12,1,2.68,
Anesia seeds run,Blackberry Moonrocks®,Anesia Seeds,315 watt,"Advanced Nutrients,",True,,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",10.76,13,1,,3
SPLIFF SEEDS//MARS HYDRO//FABRIC POT,AK Automatic,Spliff Seeds,300 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"HST,Defoliation,LST,",,12,,2.89,
Sour Crack Auto - Mephisto Genetics,Sour Crack,Mephisto Genetics,250 watt,"General Hydroponics (GHE),",True,Drip,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,LST,Topping,",26.25,11,1,2.3,10.5
The clueless first grow,CBD Auto White Widow,Dutch Passion,150 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,ScrOG,",9.69,12,1,2.82,5.22
G14 Auto,G14 Auto,Fast Buds,300 watt,,True,Manual,"Soil Grow Medium,",,"Main-Lining,LST,Defoliation,",12.92,10,1,,
HLG 350 Diablo - Living Soil Fertilisers,Star Struck,Irie Genetics,350 watt,"Living Soils,Real Growers,Dutchpro USA,NPK Industries,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"ScrOG,",,10,1,,1.32
Imperium X HYDRO Meiju LED DWC,IMPERIUM X®,Anesia Seeds,1200 watt,"Hy-Pro,Atami,PLAGRON.,B.A.C.,",True,Hydroponics,"Perlite Grow Medium,",Rockwool Cube,"12-12 From Seed,",10.76,13,4,25.26,102.93
B.BannerDESHELLED!,Bruce Banner Auto,Fast Buds,100 watt,"BIOCANNA,",True,Manual,"Gold Label - Special Mix Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",4.09,9,,0.78,
"Banner, Bruce - Fastbuds / Spider Farmer",Bruce Banner Auto,Fast Buds,100 watt,"BIOCANNA,",True,Manual,"Gold Label - Special Mix Grow Medium,",Paper Towel,"LST,ScrOG,Defoliation,",4.09,11,1,0.85,
Bubblegum XL auto. Free from nordland,Bubblegum XL Auto - Nordland Seeds,Custom Breeder & Strain,100 watt,"BIOCANNA,",True,Manual,"Gold Label - Special Mix Light Grow Medium,",Paper Towel,"LST,Defoliation,ScrOG,",4.09,11,1,0.99,
